"YEAR","DATANUM","SERIAL","CBSERIAL","HHWT","CPI99","GQ","QGQ","PERNUM","PERWT","SEX","AGE","EDUC","EDUCD","INCTOT","SEX_HEAD","SEX_MOM","SEX_POP","SEX_SP","SEX_MOM2","SEX_POP2","AGE_HEAD","AGE_MOM","AGE_POP","AGE_SP","AGE_MOM2","AGE_POP2","EDUC_HEAD","EDUC_MOM","EDUC_POP","EDUC_SP","EDUC_MOM2","EDUC_POP2","EDUCD_HEAD","EDUCD_MOM","EDUCD_POP","EDUCD_SP","EDUCD_MOM2","EDUCD_POP2","INCTOT_HEAD","INCTOT_MOM","INCTOT_POP","INCTOT_SP","INCTOT_MOM2","INCTOT_POP2"
1970,2,1992,,100,4.54,1,0,3,100,2,59,7,70,0,1,,,,,,35,,,,,,6,,,,,,60,,,,,,150,,,,,
1970,2,1993,,100,4.54,1,0,1,100,1,37,6,60,14650,1,,,2,,,37,,,35,,,6,,,6,,,60,,,60,,,14650,,,0,,
1970,2,1993,,100,4.54,1,0,2,100,2,35,6,60,0,1,,,1,,,37,,,37,,,6,,,6,,,60,,,60,,,14650,,,14650,,
1970,2,1993,,100,4.54,1,0,3,100,1,12,2,23,9999999,1,2,1,,,,37,35,37,,,,6,6,6,,,,60,60,60,,,,14650,0,14650,,,
1970,2,1994,,100,4.54,1,0,1,100,1,68,2,25,3650,1,,,2,,,68,,,54,,,2,,,3,,,25,,,30,,,3650,,,750,,
1970,2,1994,,100,4.54,1,0,2,100,2,54,3,30,750,1,,,1,,,68,,,68,,,2,,,2,,,25,,,25,,,3650,,,3650,,
1970,2,1995,,100,4.54,1,0,1,100,1,70,2,26,150,1,,,,,,70,,,,,,2,,,,,,26,,,,,,150,,,,,
1970,2,1995,,100,4.54,1,0,2,100,1,19,3,30,450,1,,1,,,,70,,70,,,,2,,2,,,,26,,26,,,,150,,150,,,
1970,2,1995,,100,4.54,1,0,3,100,1,50,2,23,2150,1,,,,,,70,,,,,,2,,,,,,26,,,,,,150,,,,,
1970,2,1997,,100,4.54,1,0,1,100,2,21,3,30,2350,2,,,,,,21,,,,,,3,,,,,,30,,,,,,2350,,,,,
1970,2,1997,,100,4.54,1,0,2,100,2,8,1,14,9999999,2,2,,,,,21,21,,,,,3,3,,,,,30,30,,,,,2350,2350,,,,
1970,2,1997,,100,4.54,1,0,3,100,2,11,2,22,9999999,2,2,,,,,21,21,,,,,3,3,,,,,30,30,,,,,2350,2350,,,,
1970,2,1997,,100,4.54,1,0,4,100,1,14,2,23,0,2,2,,,,,21,21,,,,,3,3,,,,,30,30,,,,,2350,2350,,,,
1970,2,1997,,100,4.54,1,0,5,100,2,16,3,30,0,2,2,,,,,21,21,,,,,3,3,,,,,30,30,,,,,2350,2350,,,,
1970,2,1997,,100,4.54,1,0,6,100,2,0,0,1,9999999,2,2,,,,,21,16,,,,,3,3,,,,,30,30,,,,,2350,0,,,,
1970,2,1998,,100,4.54,1,0,1,100,2,31,3,30,3350,2,,,,,,31,,,,,,3,,,,,,30,,,,,,3350,,,,,
1970,2,1999,,100,4.54,1,0,1,100,1,22,10,100,5250,1,,,2,,,22,,,21,,,10,,,8,,,100,,,80,,,5250,,,5450,,
1970,2,1999,,100,4.54,1,0,2,100,2,21,8,80,5450,1,,,1,,,22,,,22,,,10,,,10,,,100,,,100,,,5250,,,5250,,
1970,2,2000,,100,4.54,1,0,1,100,1,19,7,70,2450,1,,,,,,19,,,,,,7,,,,,,70,,,,,,2450,,,,,
1970,2,2001,,100,4.54,1,0,1,100,1,26,10,100,7050,1,,,2,,,26,,,26,,,10,,,6,,,100,,,60,,,7050,,,4250,,
1970,2,2001,,100,4.54,1,0,2,100,2,26,6,60,4250,1,,,1,,,26,,,26,,,10,,,10,,,100,,,100,,,7050,,,7050,,
1970,2,2002,,100,4.54,1,0,1,100,2,21,6,60,2550,2,,,,,,21,,,,,,6,,,,,,60,,,,,,2550,,,,,
1970,2,2002,,100,4.54,1,0,2,100,2,20,6,60,6450,2,,,,,,21,,,,,,6,,,,,,60,,,,,,2550,,,,,
1970,2,2003,,100,4.54,1,0,1,100,1,28,3,30,1050,1,,,2,,,28,,,24,,,3,,,5,,,30,,,50,,,1050,,,0,,
1970,2,2003,,100,4.54,1,0,2,100,2,24,5,50,0,1,,,1,,,28,,,28,,,3,,,3,,,30,,,30,,,1050,,,1050,,
1970,2,2003,,100,4.54,1,0,3,100,1,4,0,2,9999999,1,2,1,,,,28,24,28,,,,3,5,3,,,,30,50,30,,,,1050,0,1050,,,
1970,2,2004,,100,4.54,1,0,1,100,1,43,10,100,16850,1,,,2,,,43,,,39,,,10,,,9,,,100,,,90,,,16850,,,4050,,
1970,2,2004,,100,4.54,1,0,2,100,2,39,9,90,4050,1,,,1,,,43,,,43,,,10,,,10,,,100,,,100,,,16850,,,16850,,
1970,2,2004,,100,4.54,1,0,3,100,2,11,2,22,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2004,,100,4.54,1,0,4,100,1,8,1,15,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2004,,100,4.54,1,0,5,100,1,7,1,12,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2004,,100,4.54,1,0,6,100,2,4,1,11,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2004,,100,4.54,1,0,7,100,1,4,0,2,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2004,,100,4.54,1,0,8,100,2,1,0,1,9999999,1,2,1,,,,43,39,43,,,,10,9,10,,,,100,90,100,,,,16850,4050,16850,,,
1970,2,2005,,100,4.54,1,0,1,100,1,33,10,100,10550,1,,,2,,,33,,,32,,,10,,,9,,,100,,,90,,,10550,,,250,,
1970,2,2005,,100,4.54,1,0,2,100,2,32,9,90,250,1,,,1,,,33,,,33,,,10,,,10,,,100,,,100,,,10550,,,10550,,
1970,2,2005,,100,4.54,1,0,3,100,2,8,1,15,9999999,1,2,1,,,,33,32,33,,,,10,9,10,,,,100,90,100,,,,10550,250,10550,,,
1970,2,2005,,100,4.54,1,0,4,100,2,4,0,2,9999999,1,2,1,,,,33,32,33,,,,10,9,10,,,,100,90,100,,,,10550,250,10550,,,
1970,2,2006,,100,4.54,1,0,1,100,1,71,1,16,2050,1,,,2,,,71,,,67,,,1,,,1,,,16,,,15,,,2050,,,0,,
1970,2,2006,,100,4.54,1,0,2,100,2,67,1,15,0,1,,,1,,,71,,,71,,,1,,,1,,,16,,,16,,,2050,,,2050,,
1970,2,2007,,100,4.54,1,0,1,100,1,25,6,60,8550,1,,,,,,25,,,,,,6,,,,,,60,,,,,,8550,,,,,
1970,2,2007,,100,4.54,1,0,2,100,2,70,1,17,950,1,,,,,,25,,,,,,6,,,,,,60,,,,,,8550,,,,,
1970,2,2007,,100,4.54,1,0,3,100,2,74,1,17,950,1,,,,,,25,,,,,,6,,,,,,60,,,,,,8550,,,,,
1970,2,2008,,100,4.54,1,0,1,100,1,39,6,60,7050,1,,,2,,,39,,,35,,,6,,,8,,,60,,,80,,,7050,,,0,,
1970,2,2008,,100,4.54,1,0,2,100,2,35,8,80,0,1,,,1,,,39,,,39,,,6,,,6,,,60,,,60,,,7050,,,7050,,
1970,2,2008,,100,4.54,1,0,3,100,2,3,0,2,9999999,1,2,1,,,,39,35,39,,,,6,8,6,,,,60,80,60,,,,7050,0,7050,,,
1970,2,2008,,100,4.54,1,0,4,100,1,12,2,22,9999999,1,2,1,,,,39,35,39,,,,6,8,6,,,,60,80,60,,,,7050,0,7050,,,
1970,2,2008,,100,4.54,1,0,5,100,2,10,1,17,9999999,1,2,1,,,,39,35,39,,,,6,8,6,,,,60,80,60,,,,7050,0,7050,,,
1970,2,2008,,100,4.54,1,0,6,100,2,7,1,14,9999999,1,2,1,,,,39,35,39,,,,6,8,6,,,,60,80,60,,,,7050,0,7050,,,
1970,2,2009,,100,4.54,1,0,1,100,1,55,2,26,11550,1,,,2,,,55,,,55,,,2,,,1,,,26,,,15,,,11550,,,0,,
1970,2,2009,,100,4.54,1,0,2,100,2,55,1,15,0,1,,,1,,,55,,,55,,,2,,,2,,,26,,,26,,,11550,,,11550,,
1970,2,2010,,100,4.54,1,0,1,100,1,29,8,80,10150,1,,,2,,,29,,,28,,,8,,,5,,,80,,,50,,,10150,,,2050,,
1970,2,2010,,100,4.54,1,0,2,100,2,28,5,50,2050,1,,,1,,,29,,,29,,,8,,,8,,,80,,,80,,,10150,,,10150,,
1970,2,2010,,100,4.54,1,0,3,100,1,10,1,17,9999999,1,2,1,,,,29,28,29,,,,8,5,8,,,,80,50,80,,,,10150,2050,10150,,,
1970,2,2010,,100,4.54,1,0,4,100,2,8,1,15,9999999,1,2,1,,,,29,28,29,,,,8,5,8,,,,80,50,80,,,,10150,2050,10150,,,
1970,2,2010,,100,4.54,1,0,5,100,2,6,1,12,9999999,1,2,1,,,,29,28,29,,,,8,5,8,,,,80,50,80,,,,10150,2050,10150,,,
1970,2,2011,,100,4.54,1,0,1,100,2,63,3,30,850,2,,,,,,63,,,,,,3,,,,,,30,,,,,,850,,,,,
1970,2,2011,,100,4.54,1,0,2,100,1,12,2,23,9999999,2,2,,,,,63,36,,,,,3,7,,,,,30,70,,,,,850,650,,,,
1970,2,2011,,100,4.54,1,0,3,100,2,36,7,70,650,2,2,,,,,63,63,,,,,3,3,,,,,30,30,,,,,850,850,,,,
1970,2,2011,,100,4.54,1,0,4,100,2,16,4,40,0,2,2,,,,,63,36,,,,,3,7,,,,,30,70,,,,,850,650,,,,
1970,2,2012,,100,4.54,1,0,1,100,1,33,8,80,6550,1,,,2,,,33,,,31,,,8,,,10,,,80,,,100,,,6550,,,3050,,
1970,2,2012,,100,4.54,1,0,2,100,2,31,10,100,3050,1,,,1,,,33,,,33,,,8,,,8,,,80,,,80,,,6550,,,6550,,
1970,2,2012,,100,4.54,1,0,3,100,2,12,1,17,9999999,1,2,1,,,,33,31,33,,,,8,10,8,,,,80,100,80,,,,6550,3050,6550,,,
1970,2,2014,,100,4.54,1,0,1,100,2,60,2,26,0,2,,,,,,60,,,,,,2,,,,,,26,,,,,,0,,,,,
1970,2,2015,,100,4.54,1,0,1,100,1,44,5,50,12050,1,,,2,,,44,,,41,,,5,,,6,,,50,,,60,,,12050,,,0,,
1970,2,2015,,100,4.54,1,0,2,100,2,41,6,60,0,1,,,1,,,44,,,44,,,5,,,5,,,50,,,50,,,12050,,,12050,,
1970,2,2015,,100,4.54,1,0,3,100,1,21,8,80,7050,1,2,1,,,,44,41,44,,,,5,6,5,,,,50,60,50,,,,12050,0,12050,,,
1970,2,2015,,100,4.54,1,0,4,100,1,7,1,14,9999999,1,2,1,,,,44,41,44,,,,5,6,5,,,,50,60,50,,,,12050,0,12050,,,
1970,2,2015,,100,4.54,1,0,5,100,2,5,1,11,9999999,1,2,1,,,,44,41,44,,,,5,6,5,,,,50,60,50,,,,12050,0,12050,,,
1970,2,2015,,100,4.54,1,0,6,100,2,15,3,30,0,1,2,1,,,,44,41,44,,,,5,6,5,,,,50,60,50,,,,12050,0,12050,,,
1970,2,2016,,100,4.54,4,0,1,100,2,30,9,90,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1970,2,2017,,100,4.54,1,0,1,100,2,77,2,22,0,2,,,,,,77,,,,,,2,,,,,,22,,,,,,0,,,,,
1970,2,2018,,100,4.54,1,0,1,100,2,70,6,60,2750,2,,,,,,70,,,,,,6,,,,,,60,,,,,,2750,,,,,
1970,2,2019,,100,4.54,1,0,1,100,1,60,4,40,4950,1,,,,,,60,,,,,,4,,,,,,40,,,,,,4950,,,,,
1970,2,2020,,100,4.54,1,0,1,100,1,50,9,90,11650,1,,,2,,,50,,,46,,,9,,,8,,,90,,,80,,,11650,,,4150,,
1970,2,2020,,100,4.54,1,0,2,100,2,46,8,80,4150,1,,,1,,,50,,,50,,,9,,,9,,,90,,,90,,,11650,,,11650,,
1970,2,2021,,100,4.54,1,0,1,100,1,45,9,90,5050,1,,,,,,45,,,,,,9,,,,,,90,,,,,,5050,,,,,
1970,2,2022,,100,4.54,1,0,1,100,1,24,6,60,4550,1,,,2,,,24,,,24,,,6,,,6,,,60,,,60,,,4550,,,1150,,
1970,2,2022,,100,4.54,1,0,2,100,2,24,6,60,1150,1,,,1,,,24,,,24,,,6,,,6,,,60,,,60,,,4550,,,4550,,
1970,2,2022,,100,4.54,1,0,3,100,2,3,0,2,9999999,1,2,1,,,,24,24,24,,,,6,6,6,,,,60,60,60,,,,4550,1150,4550,,,
1970,2,2022,,100,4.54,1,0,4,100,2,2,0,1,9999999,1,2,1,,,,24,24,24,,,,6,6,6,,,,60,60,60,,,,4550,1150,4550,,,
1970,2,2023,,100,4.54,1,0,1,100,1,28,5,50,5950,1,,,2,,,28,,,31,,,5,,,2,,,50,,,26,,,5950,,,0,,
1970,2,2023,,100,4.54,1,0,2,100,2,31,2,26,0,1,,,1,,,28,,,28,,,5,,,5,,,50,,,50,,,5950,,,5950,,
1970,2,2023,,100,4.54,1,0,3,100,1,5,0,2,9999999,1,2,1,,,,28,31,28,,,,5,2,5,,,,50,26,50,,,,5950,0,5950,,,
1970,2,2024,,100,4.54,1,0,1,100,1,75,2,26,1250,1,,,,,,75,,,,,,2,,,,,,26,,,,,,1250,,,,,
1970,2,2024,,100,4.54,1,0,2,100,2,48,2,26,4950,1,,1,,,,75,,75,,,,2,,2,,,,26,,26,,,,1250,,1250,,,
1970,2,2025,,100,4.54,1,0,1,100,1,78,2,26,6550,1,,,2,,,78,,,72,,,2,,,2,,,26,,,26,,,6550,,,1250,,
1970,2,2025,,100,4.54,1,0,2,100,2,72,2,26,1250,1,,,1,,,78,,,78,,,2,,,2,,,26,,,26,,,6550,,,6550,,
1970,2,2026,,100,4.54,1,0,1,100,1,60,8,80,2550,1,,,2,,,60,,,58,,,8,,,4,,,80,,,40,,,2550,,,5150,,
1970,2,2026,,100,4.54,1,0,2,100,2,58,4,40,5150,1,2,,1,,,60,80,,60,,,8,2,,8,,,80,26,,80,,,2550,750,,2550,,
1970,2,2026,,100,4.54,1,0,3,100,1,24,7,70,7150,1,2,1,,,,60,58,60,,,,8,4,8,,,,80,40,80,,,,2550,5150,2550,,,
1970,2,2026,,100,4.54,1,0,4,100,2,20,8,80,550,1,2,1,,,,60,58,60,,,,8,4,8,,,,80,40,80,,,,2550,5150,2550,,,
1970,2,2026,,100,4.54,1,0,5,100,2,80,2,26,750,1,,,,,,60,,,,,,8,,,,,,80,,,,,,2550,,,,,
1970,2,2027,,100,4.54,1,0,1,100,2,29,6,60,7050,2,,,,,,29,,,,,,6,,,,,,60,,,,,,7050,,,,,
1970,2,2027,,100,4.54,1,0,2,100,2,9,1,16,9999999,2,2,,,,,29,29,,,,,6,6,,,,,60,60,,,,,7050,7050,,,,
1970,2,2027,,100,4.54,1,0,3,100,1,4,1,11,9999999,2,2,,,,,29,29,,,,,6,6,,,,,60,60,,,,,7050,7050,,,,
1970,2,2028,,100,4.54,1,0,1,100,2,60,6,60,8150,2,,,,,,60,,,,,,6,,,,,,60,,,,,,8150,,,,,
1970,2,2029,,100,4.54,1,0,1,100,1,63,6,60,8250,1,,,2,,,63,,,51,,,6,,,4,,,60,,,40,,,8250,,,0,,
1970,2,2029,,100,4.54,1,0,2,100,2,51,4,40,0,1,,,1,,,63,,,63,,,6,,,6,,,60,,,60,,,8250,,,8250,,
1970,2,2029,,100,4.54,1,0,3,100,1,17,5,50,0,1,2,1,,,,63,51,63,,,,6,4,6,,,,60,40,60,,,,8250,0,8250,,,
1970,2,2030,,100,4.54,1,0,1,100,1,37,7,70,10650,1,,,2,,,37,,,35,,,7,,,6,,,70,,,60,,,10650,,,0,,
1970,2,2030,,100,4.54,1,0,2,100,2,35,6,60,0,1,,,1,,,37,,,37,,,7,,,7,,,70,,,70,,,10650,,,10650,,
1970,2,2030,,100,4.54,1,0,3,100,1,11,2,22,9999999,1,2,1,,,,37,35,37,,,,7,6,7,,,,70,60,70,,,,10650,0,10650,,,
1970,2,2030,,100,4.54,1,0,4,100,2,8,1,15,9999999,1,2,1,,,,37,35,37,,,,7,6,7,,,,70,60,70,,,,10650,0,10650,,,
1970,2,2030,,100,4.54,1,0,5,100,2,6,1,12,9999999,1,2,1,,,,37,35,37,,,,7,6,7,,,,70,60,70,,,,10650,0,10650,,,
1970,2,2030,,100,4.54,1,0,6,100,2,4,0,2,9999999,1,2,1,,,,37,35,37,,,,7,6,7,,,,70,60,70,,,,10650,0,10650,,,
1970,2,2031,,100,4.54,1,0,1,100,1,57,6,65,16250,1,,,2,,,57,,,59,,,6,,,2,,,65,,,26,,,16250,,,0,,
1970,2,2031,,100,4.54,1,0,2,100,2,59,2,26,0,1,,,1,,,57,,,57,,,6,,,6,,,65,,,65,,,16250,,,16250,,
1970,2,2032,,100,4.54,1,0,1,100,2,51,4,40,6050,2,,,,,,51,,,,,,4,,,,,,40,,,,,,6050,,,,,
1970,2,2032,,100,4.54,1,0,2,100,2,28,4,40,350,2,2,,,,,51,51,,,,,4,4,,,,,40,40,,,,,6050,6050,,,,
1970,2,2032,,100,4.54,1,0,3,100,1,25,4,40,1250,2,2,,,,,51,51,,,,,4,4,,,,,40,40,,,,,6050,6050,,,,
1970,2,2032,,100,4.54,1,0,4,100,1,18,4,40,550,2,2,,,,,51,51,,,,,4,4,,,,,40,40,,,,,6050,6050,,,,
1970,2,2032,,100,4.54,1,0,5,100,1,4,0,2,9999999,2,2,,,,,51,28,,,,,4,4,,,,,40,40,,,,,6050,350,,,,
1970,2,2032,,100,4.54,1,0,6,100,2,10,0,2,9999999,2,2,,,,,51,28,,,,,4,4,,,,,40,40,,,,,6050,350,,,,
1970,2,2033,,100,4.54,1,0,1,100,1,26,8,80,10550,1,,,2,,,26,,,22,,,8,,,8,,,80,,,80,,,10550,,,7250,,
1970,2,2033,,100,4.54,1,0,2,100,2,22,8,80,7250,1,,,1,,,26,,,26,,,8,,,8,,,80,,,80,,,10550,,,10550,,
1970,2,2034,,100,4.54,1,0,1,100,1,44,4,40,8850,1,,,2,,,44,,,39,,,4,,,4,,,40,,,40,,,8850,,,8050,,
1970,2,2034,,100,4.54,1,0,2,100,2,39,4,40,8050,1,,,1,,,44,,,44,,,4,,,4,,,40,,,40,,,8850,,,8850,,
1970,2,2035,,100,4.54,1,0,1,100,1,34,4,40,6950,1,2,,2,,,34,52,,37,,,4,4,,6,,,40,40,,60,,,6950,3750,,7850,,
1970,2,2035,,100,4.54,1,0,2,100,2,37,6,60,7850,1,,,1,,,34,,,34,,,4,,,4,,,40,,,40,,,6950,,,6950,,
1970,2,2035,,100,4.54,1,0,3,100,1,7,1,14,9999999,1,2,1,,,,34,37,34,,,,4,6,4,,,,40,60,40,,,,6950,7850,6950,,,
1970,2,2035,,100,4.54,1,0,4,100,2,52,4,40,3750,1,,,,,,34,,,,,,4,,,,,,40,,,,,,6950,,,,,
1970,2,2036,,100,4.54,1,0,1,100,1,44,3,30,3050,1,,,2,,,44,,,45,,,3,,,6,,,30,,,60,,,3050,,,3550,,
1970,2,2036,,100,4.54,1,0,2,100,2,45,6,60,3550,1,,,1,,,44,,,44,,,3,,,3,,,30,,,30,,,3050,,,3050,,
1970,2,2036,,100,4.54,1,0,3,100,2,16,4,40,650,1,2,1,,,,44,45,44,,,,3,6,3,,,,30,60,30,,,,3050,3550,3050,,,
1970,2,2036,,100,4.54,1,0,4,100,1,14,2,25,0,1,2,1,,,,44,45,44,,,,3,6,3,,,,30,60,30,,,,3050,3550,3050,,,
1970,2,2037,,100,4.54,1,0,1,100,1,68,2,26,2950,1,,,2,,,68,,,71,,,2,,,5,,,26,,,50,,,2950,,,3050,,
1970,2,2037,,100,4.54,1,0,2,100,2,71,5,50,3050,1,,,1,,,68,,,68,,,2,,,2,,,26,,,26,,,2950,,,2950,,
1970,2,2038,,100,4.54,1,0,1,100,2,75,2,26,1450,2,,,,,,75,,,,,,2,,,,,,26,,,,,,1450,,,,,
1970,2,2039,,100,4.54,1,0,1,100,1,65,2,26,5850,1,,,2,,,65,,,59,,,2,,,2,,,26,,,26,,,5850,,,0,,
1970,2,2039,,100,4.54,1,0,2,100,2,59,2,26,0,1,,,1,,,65,,,65,,,2,,,2,,,26,,,26,,,5850,,,5850,,
1970,2,2040,,100,4.54,1,0,1,100,1,62,6,60,7550,1,,,2,,,62,,,66,,,6,,,6,,,60,,,60,,,7550,,,0,,
1970,2,2040,,100,4.54,1,0,2,100,2,66,6,60,0,1,,,1,,,62,,,62,,,6,,,6,,,60,,,60,,,7550,,,7550,,
1970,2,2041,,100,4.54,1,0,1,100,1,63,9,90,13450,1,,,2,,,63,,,62,,,9,,,7,,,90,,,70,,,13450,,,7150,,
1970,2,2041,,100,4.54,1,0,2,100,2,62,7,70,7150,1,,,1,,,63,,,63,,,9,,,9,,,90,,,90,,,13450,,,13450,,
1970,2,2042,,100,4.54,1,0,1,100,1,35,6,60,11050,1,,,2,,,35,,,27,,,6,,,9,,,60,,,90,,,11050,,,1450,,
1970,2,2042,,100,4.54,1,0,2,100,2,27,9,90,1450,1,,,1,,,35,,,35,,,6,,,6,,,60,,,60,,,11050,,,11050,,
1970,2,2042,,100,4.54,1,0,3,100,2,1,0,1,9999999,1,2,1,,,,35,27,35,,,,6,9,6,,,,60,90,60,,,,11050,1450,11050,,,
1970,2,2043,,100,4.54,1,0,1,100,1,23,7,70,9450,1,,,2,,,23,,,23,,,7,,,6,,,70,,,60,,,9450,,,5150,,
1970,2,2043,,100,4.54,1,0,2,100,2,23,6,60,5150,1,,,1,,,23,,,23,,,7,,,7,,,70,,,70,,,9450,,,9450,,
1970,2,2043,,100,4.54,1,0,3,100,2,4,0,2,9999999,1,,,,,,23,,,,,,7,,,,,,70,,,,,,9450,,,,,
1970,2,2043,,100,4.54,1,0,4,100,2,1,0,1,9999999,1,,,,,,23,,,,,,7,,,,,,70,,,,,,9450,,,,,
1970,2,2044,,100,4.54,1,0,1,100,1,38,10,100,12050,1,,,2,,,38,,,26,,,10,,,6,,,100,,,60,,,12050,,,0,,
1970,2,2044,,100,4.54,1,0,2,100,2,26,6,60,0,1,,,1,,,38,,,38,,,10,,,10,,,100,,,100,,,12050,,,12050,,
1970,2,2044,,100,4.54,1,0,3,100,2,5,1,11,9999999,1,2,1,,,,38,26,38,,,,10,6,10,,,,100,60,100,,,,12050,0,12050,,,
1970,2,2044,,100,4.54,1,0,4,100,2,3,0,2,9999999,1,2,1,,,,38,26,38,,,,10,6,10,,,,100,60,100,,,,12050,0,12050,,,
1970,2,2045,,100,4.54,1,0,1,100,2,44,8,80,4050,2,,,,,,44,,,,,,8,,,,,,80,,,,,,4050,,,,,
1970,2,2045,,100,4.54,1,0,2,100,2,4,0,2,9999999,2,2,,,,,44,44,,,,,8,8,,,,,80,80,,,,,4050,4050,,,,
1970,2,2046,,100,4.54,1,0,1,100,1,37,4,40,7050,1,,,2,,,37,,,31,,,4,,,6,,,40,,,60,,,7050,,,50,,
1970,2,2046,,100,4.54,1,0,2,100,2,31,6,60,50,1,,,1,,,37,,,37,,,4,,,4,,,40,,,40,,,7050,,,7050,,
1970,2,2046,,100,4.54,1,0,3,100,2,8,1,15,9999999,1,2,1,,,,37,31,37,,,,4,6,4,,,,40,60,40,,,,7050,50,7050,,,
1970,2,2046,,100,4.54,1,0,4,100,2,4,0,2,9999999,1,2,1,,,,37,31,37,,,,4,6,4,,,,40,60,40,,,,7050,50,7050,,,
1970,2,2047,,100,4.54,1,0,1,100,1,27,1,14,11650,1,,,,,,27,,,,,,1,,,,,,14,,,,,,11650,,,,,
1970,2,2048,,100,4.54,1,0,1,100,2,70,3,30,3150,2,,,,,,70,,,,,,3,,,,,,30,,,,,,3150,,,,,
1970,2,2049,,100,4.54,1,0,1,100,2,53,6,60,0,2,,,,,,53,,,,,,6,,,,,,60,,,,,,0,,,,,
1970,2,2049,,100,4.54,1,0,2,100,2,14,2,25,0,2,2,,,,,53,53,,,,,6,6,,,,,60,60,,,,,0,0,,,,
1970,2,2050,,100,4.54,1,0,1,100,2,38,6,65,7050,2,,,,,,38,,,,,,6,,,,,,65,,,,,,7050,,,,,
1970,2,2050,,100,4.54,1,0,2,100,1,17,5,50,2050,2,2,,,,,38,38,,,,,6,6,,,,,65,65,,,,,7050,7050,,,,
1970,2,2050,,100,4.54,1,0,3,100,1,15,3,30,0,2,2,,,,,38,38,,,,,6,6,,,,,65,65,,,,,7050,7050,,,,
1970,2,2051,,100,4.54,1,0,1,100,1,71,6,60,7450,1,,,,,,71,,,,,,6,,,,,,60,,,,,,7450,,,,,
1970,2,2052,,100,4.54,1,0,1,100,1,47,2,26,9050,1,,,2,,,47,,,42,,,2,,,2,,,26,,,26,,,9050,,,3150,,
1970,2,2052,,100,4.54,1,0,2,100,2,42,2,26,3150,1,,,1,,,47,,,47,,,2,,,2,,,26,,,26,,,9050,,,9050,,
1970,2,2053,,100,4.54,1,0,1,100,1,53,2,23,5250,1,,,2,,,53,,,57,,,2,,,2,,,23,,,26,,,5250,,,3750,,
1970,2,2053,,100,4.54,1,0,2,100,2,57,2,26,3750,1,,1,1,,,53,,80,53,,,2,,1,2,,,23,,17,23,,,5250,,850,5250,,
1970,2,2053,,100,4.54,1,0,3,100,1,22,6,60,6850,1,2,1,,,,53,57,53,,,,2,2,2,,,,23,26,23,,,,5250,3750,5250,,,
1970,2,2053,,100,4.54,1,0,4,100,1,80,1,17,850,1,,,,,,53,,,,,,2,,,,,,23,,,,,,5250,,,,,
1970,2,2054,,100,4.54,1,0,1,100,1,24,9,90,8750,1,,,2,,,24,,,23,,,9,,,6,,,90,,,60,,,8750,,,7950,,
1970,2,2054,,100,4.54,1,0,2,100,2,23,6,60,7950,1,,,1,,,24,,,24,,,9,,,9,,,90,,,90,,,8750,,,8750,,
1970,2,2055,,100,4.54,1,0,1,100,2,58,2,26,2650,2,,,,,,58,,,,,,2,,,,,,26,,,,,,2650,,,,,
1970,2,2056,,100,4.54,1,0,1,100,2,46,2,26,5050,2,,,,,,46,,,,,,2,,,,,,26,,,,,,5050,,,,,
1970,2,2056,,100,4.54,1,0,2,100,2,16,3,30,0,2,2,,,,,46,46,,,,,2,2,,,,,26,26,,,,,5050,5050,,,,
1970,2,2056,,100,4.54,1,0,3,100,2,14,2,25,0,2,2,,,,,46,46,,,,,2,2,,,,,26,26,,,,,5050,5050,,,,
1970,2,2057,,100,4.54,1,0,1,100,2,66,2,26,3050,2,,,,,,66,,,,,,2,,,,,,26,,,,,,3050,,,,,
1970,2,2057,,100,4.54,1,0,2,100,2,65,2,26,3050,2,,,,,,66,,,,,,2,,,,,,26,,,,,,3050,,,,,
1970,2,2057,,100,4.54,1,0,3,100,1,44,4,40,6450,2,,,,,,66,,,,,,2,,,,,,26,,,,,,3050,,,,,
1970,2,2058,,100,4.54,1,0,1,100,1,20,1,11,8050,1,,,2,,,20,,,20,,,1,,,6,,,11,,,60,,,8050,,,0,,
1970,2,2058,,100,4.54,1,0,2,100,2,20,6,60,0,1,,,1,,,20,,,20,,,1,,,1,,,11,,,11,,,8050,,,8050,,
1970,2,2058,,100,4.54,1,0,3,100,1,0,0,1,9999999,1,2,1,,,,20,20,20,,,,1,6,1,,,,11,60,11,,,,8050,0,8050,,,
1970,2,2059,,100,4.54,1,0,1,100,1,54,5,50,9950,1,,,2,,,54,,,52,,,5,,,2,,,50,,,26,,,9950,,,5550,,
